"","regulatory.gene","target.gene","weight"
"3103","SNAPC5","ZNF507",0.0106914858603234
"3105","ZBTB39","ZNF91",0.0106879207138625
"3106","ZNF530","PHF20",0.0106868657063831
"3107","DBP","TCF3",0.0106858696527359
"3108","ZNF583","PRRX2",0.0106855046886332
"3109","ZNF101","SPIB",0.0106829555418059
"3110","ZNF189","TP73",0.0106826479239702
"3111","ZBTB18","ZNF367",0.0106820677680016
"3112","ZBTB40","STAT6",0.0106817969518128
"3113","ZNF85","MXD1",0.0106802421193406
"3114","ZNF708","ZNF654",0.0106780137597297
"3115","THAP12","TCFL5",0.010675965408813
"3116","ZNF718","ZNF708",0.0106755845057051
"3117","PAX5","ZNF581",0.0106754824613175
"3118","ZNF337","NFE2L1",0.0106754509926573
"3119","ZNF410","LEF1",0.0106752603644893
"3120","ZNF419","TIGD5",0.0106747466198984
"3121","ZBTB14","ZXDA",0.0106714167556386
"3123","WIZ","ZNF43",0.0106645952266304
"3124","ARID5B","ZNF711",0.010664576521455
"3125","ZNF597","CENPBD1",0.0106632173989732
"3126","IKZF3","JUND",0.0106626556047362
"3127","NCOA2","PURB",0.0106595823581938
"3128","ZNF22","ZNF660",0.0106592426844881
"3129","CEBPZ","CREM",0.0106587405758063
"3130","CEBPA","NFXL1",0.0106569752984174
"3131","ZNF677","ZNF300",0.01065530607298
"3132","ZNF559","FOXK1",0.010653553672052
"3133","ZNF609","ARNTL",0.0106511989511212
"3134","EGR3","BATF2",0.010646664072754
"3135","ZNF706","ZNF586",0.0106454891805554
"3136","ZBTB18","ZMAT1",0.0106423166766409
"3137","FLI1","ZNF107",0.0106409954230825
"3138","ZNF607","ZNF627",0.0106409214312568
"3139","ZBTB34","GMEB2",0.0106408397544873
"3140","MAFK","MEF2D",0.0106407747401989
"3141","ZNF569","AHR",0.0106396311624081
"3142","ZNF706","ZNF267",0.0106390159284849
"3143","JUNB","TCFL5",0.0106388948544838
"3144","IKZF3","ZNF787",0.0106295903513612
"3145","AKNA","ZNF808",0.0106284089687594
"3146","ZNF322","JUNB",0.0106271131545625
"3147","ZEB1","ADNP",0.0106260091753449
"3148","ZNF14","MAFK",0.0106255405520871
"3149","ZNF711","ZMAT1",0.0106253090514066
"3150","ZNF630","ZNF132",0.0106251706549328
"3151","ZNF771","SNAI3",0.0106231194159144
"3152","ZNF608","ZNF483",0.0106223265634198
"3153","MEF2B","TCF7",0.010621180569685
"3154","IRF1","KLF8",0.0106195884747828
"3155","EGR1","TBX21",0.010619096877511
"3156","ZNF416","BAZ2A",0.0106154037981728
"3157","MEF2C","ZNF432",0.010612082375763
"3158","ZNF236","ATF5",0.0106087022074834
"3159","USF1","ZNF730",0.0106086366702169
"3160","ZFP62","HOXB3",0.0106078363124416
"3161","KAT7","BATF3",0.0106008655761574
"3163","ZNF709","KDM5B",0.0105995958901089
"3164","NFATC3","ZFP91",0.0105944974982469
"3166","ZNF675","E2F4",0.0105936166830214
"3167","ZNF8","ETS2",0.0105930321096204
"3169","MBNL2","IRF3",0.0105921402583454
"3170","ZNF174","ZNF805",0.01059040490903
"3171","NR3C1","ERF",0.0105886268339615
"3172","DBP","KLF10",0.0105860291134973
"3173","CSRNP1","BCL6",0.0105850013218486
"3174","NR1H2","HIC2",0.0105805342179471
"3175","ZNF316","THRB",0.0105792210655181
"3176","AKAP8L","SP140",0.010578519053991
"3177","AHR","TFEB",0.0105777698106265
"3178","RBCK1","TCF3",0.0105774856853278
"3179","ZGLP1","SGSM2",0.0105767821026468
"3180","FOXJ2","ZSCAN20",0.0105746884691417
"3181","ZNF418","ZHX3",0.0105746645959626
"3182","TFEC","AHR",0.0105734697654394
"3183","MAFB","CREM",0.0105703627549075
"3184","ZNF140","ZNF395",0.0105695915251011
"3185","HMBOX1","ZNF431",0.0105690313631708
"3186","ZNF668","ZHX2",0.0105686776586059
"3187","MAF","CENPX",0.0105630993521217
"3188","NCOA2","ZSCAN26",0.0105611193763237
"3189","MBD6","SAFB",0.0105574593463608
"3190","KLF15","ZFP91",0.0105564293938336
"3191","ZNF277","ZNF428",0.0105556460034399
"3192","SP140","ZNF222",0.010555042103683
"3193","ZNF675","HMBOX1",0.0105548844069623
"3194","ZNF43","ZNF768",0.0105541679930963
"3195","AKNA","ERF",0.0105540769878891
"3196","ZNF43","SCX",0.0105495567642793
"3197","ZNF410","MLXIP",0.0105473432035542
"3198","ZNF706","MAFG",0.0105461524894398
"3199","ZKSCAN2","THAP11",0.0105430890966039
"3200","GTF2I","STAT5B",0.010540853380484
"3201","ZNF461","TET2",0.0105396635829795
"3202","ZBTB34","ZNF331",0.0105388015659114
"3203","ZNF229","ZNF580",0.0105373757344249
"3204","ZNF804A","VEZF1",0.0105362046201268
"3205","NRL","ZNF655",0.0105349410808593
"3206","BACH2","ZMAT1",0.0105342293425484
"3207","POU2F1","E2F3",0.0105327721281542
"3209","ZFP62","ZNF773",0.0105304292221804
"3210","ZNF566","ZNF358",0.0105295788676453
"3211","ATF3","ZNF655",0.0105274836251448
"3213","ZNF706","ZKSCAN8",0.0105263704070508
"3214","GTF2I","LIN54",0.0105215916856127
"3215","ZNF620","ZNF91",0.0105210725093652
"3216","ZNF436","ZNF558",0.0105208269075535
"3217","ZNF567","ZNF549",0.0105179682099998
"3218","NRL","GZF1",0.010517929504314
"3219","SP2","RFX3",0.0105170802387816
"3220","ZNF225","ZNF202",0.0105149484831631
"3221","ZNF184","CSRNP2",0.0105148060678064
"3222","ZNF623","ZNF142",0.0105136271068283
"3223","ZNF646","MBD6",0.010511611463083
"3224","LCORL","NFYA",0.0105081631745242
"3225","ZNF653","ZNF195",0.0105055014397107
"3226","NFE2L3","SMAD3",0.0105052815650655
"3227","HBP1","ZNF404",0.010505114875909
"3228","ZNF253","ZFHX3",0.0105043551465279
"3229","ZNF189","ZBTB42",0.010501874001816
"3230","ZNF229","NFYC",0.0105012167554676
"3231","ZBTB7B","NME2",0.0105008458861692
"3234","ADNP","ZNF544",0.0104988798247863
"3235","FOXO3","IRF5",0.0104937270519496
"3236","PRDM2","NR4A3",0.0104933889462388
"3237","NCOA1","ZNF711",0.0104907448730078
"3238","MBD6","NR2C1",0.0104893567935796
"3239","REPIN1","CREB3L2",0.0104886331978984
"3240","ZNF500","BHLHE41",0.0104886026703776
"3241","NAIF1","PRDM16",0.0104879539421498
"3242","MEF2B","BCL6",0.0104877089506079
"3243","RORA","ZNF100",0.0104874370509838
"3244","ZBTB18","MYBL2",0.0104871043793269
"3245","ATF4","ZNF267",0.010483716616674
"3246","SATB1","ZXDC",0.0104833279946214
"3247","MEF2C","PHF21A",0.0104827696281256
"3248","LEF1","SLC2A4RG",0.0104812092186692
"3249","ZNF70","KAT7",0.0104809588657154
"3250","ZNF518B","RREB1",0.0104795295656069
"3251","ZNF644","THAP12",0.0104794657632607
"3252","ZNF184","ZNF404",0.0104780570354971
"3253","ZNF706","RLF",0.0104731841735549
"3254","ZBTB18","ZNF300",0.0104718859736426
"3255","HIC2","MBD6",0.0104691146153365
"3256","PBX2","CENPA",0.0104659260040011
"3257","TET3","E2F7",0.0104651331542896
"3258","MLXIP","NCOA3",0.010462024746418
"3259","ZNF229","ZNF444",0.0104614485766293
"3260","IRF2","HIVEP3",0.0104608255527963
"3261","ZNF574","KLF8",0.0104599518778215
"3262","MYNN","ZNF487",0.0104586310294808
"3263","RUNX1","ZNF736",0.0104583837526328
"3264","ZBTB21","ZNF280B",0.010457070216642
"3265","NFATC2","ZNF787",0.0104569907352236
"3266","ZNF713","ZNF432",0.0104543888912393
"3267","ZNF808","ZNF121",0.0104536278119809
"3268","ZNF771","IRF8",0.0104517145650764
"3269","KMT2A","ZNF658",0.0104503135053981
"3270","TMF1","HOXB2",0.0104479778410494
"3271","ZNF571","ZBTB48",0.0104473343958926
"3272","KMT2A","ZNF91",0.0104471584362099
"3273","ZNF574","ZNF808",0.0104455369304514
"3274","TFDP2","ZNF121",0.0104450263154356
"3275","ELF2","MBNL2",0.0104427191871466
"3277","HMBOX1","ZNF74",0.0104332928741706
"3278","ZSCAN21","ZNF620",0.0104323711713328
"3279","LYL1","ZBTB44",0.010431166178109
"3280","ZNF776","ETS2",0.0104293502320738
"3281","EGR2","LYL1",0.0104277445790617
"3282","ZNF493","SON",0.0104267284491596
"3284","SETBP1","SMYD3",0.0104198030039504
"3285","THAP5","ZBTB32",0.0104192732786834
"3286","ZFP37","TSC22D1",0.0104191288183282
"3287","ZNF490","ZFP69",0.0104187089032751
"3288","DOT1L","ELF1",0.0104159911575358
"3289","CEBPG","ETS2",0.0104155245787735
"3290","ZNF280C","STAT1",0.0104153556193882
"3291","KDM5B","ZMAT1",0.0104150419892407
"3292","MEF2C","NCOA2",0.0104111967124921
"3293","ZNF257","TEF",0.0104107747376409
"3294","ZBTB9","ZNF329",0.0104087538664898
"3296","ZNF229","ZNF33B",0.0104060154345532
"3297","CEBPA","YBX1",0.0104055497342413
"3298","CLOCK","ZNF408",0.0104052969270175
"3299","XPA","ZNF597",0.0104048441232613
"3300","ZNF253","HSF5",0.0104046536896852
"3301","ZNF253","TCF12",0.0104038489013886
"3302","MEF2C","ZNF160",0.010403647991886
"3303","ZNF100","ZNF805",0.010403059724889
"3305","SNAPC5","MYSM1",0.0103994951184341
"3306","MYSM1","ZNF714",0.0103987391377914
"3307","ZNF713","ZNF341",0.010398449181721
"3309","ZNF451","ZNF274",0.0103977200087249
"3310","SRF","ZNF90",0.0103974529637325
"3311","SATB1","VEZF1",0.0103960744304852
"3312","ZNF107","GATAD2B",0.0103958125555486
"3313","NFIL3","ZBED5",0.0103936779431715
"3314","ZNF570","ZSCAN2",0.0103922398035516
"3315","IKZF5","ZBTB43",0.0103920734857614
"3316","ZNF107","PRDM10",0.0103919932778481
"3317","ZNF324B","IKZF1",0.0103911659919655
"3318","ZNF891","ZHX1",0.0103904740158316
"3319","YBX1","YBX3",0.0103904485533957
"3320","DR1","TIGD6",0.0103892012213643
"3321","ELF2","NR3C1",0.0103888210097676
"3322","MYB","GMEB2",0.0103885533922214
"3323","ZNF100","ZHX3",0.010388232912528
"3324","MXD3","TCF7",0.0103859522413467
"3325","BATF2","JAZF1",0.0103853019643402
"3326","MBD6","ZNF726",0.010385125826373
"3328","ZBED4","ZNF467",0.0103838498581652
"3329","CGGBP1","ZNF235",0.0103807175098598
"3330","ZNF416","PBX2",0.0103797085346105
"3331","TFCP2","ZFX",0.0103772856632955
"3332","IKZF2","KDM5B",0.0103758147409737
"3333","ZNF292","ZNF280B",0.0103737782531478
"3334","IRF1","ZNF431",0.0103700202245947
"3336","ETS1","POU5F1",0.0103691186364066
"3338","NCOA3","SMYD3",0.0103665380091072
"3339","VEZF1","ZFY",0.0103661021552143
"3340","ZNF91","ZNF514",0.0103656524983487
"3341","CSRNP1","NR4A3",0.0103628462917165
"3342","ZNF804A","SRF",0.0103624730960128
"3343","MAX","CENPX",0.0103616175502068
"3344","PURA","ZNF234",0.0103614811527036
"3345","JUNB","DRAP1",0.0103612871708354
"3346","ZNF646","DDIT3",0.0103612352126645
"3347","ZNF70","NR1H2",0.010360805906396
"3348","ZNF160","ZNF512B",0.0103600756000266
"3349","ZNF90","SRF",0.0103597529024558
"3350","ZNF566","TP53",0.0103594973525891
"3351","NCOA2","AHDC1",0.0103586984010337
"3353","THAP12","TFE3",0.0103569069168905
"3354","ZNF852","MBD4",0.0103568793162288
"3355","ZNF530","EBF4",0.0103562398937276
"3356","MEF2C","HMG20B",0.0103560378600102
"3357","E2F3","USF1",0.0103544263140574
"3358","NR1H2","STAT1",0.0103533158216474
"3359","SETBP1","ZNF468",0.0103523273704328
"3360","ZNF527","ZNF627",0.0103501510902904
"3361","ZNF224","ZNF572",0.0103499515125081
"3362","ZNF395","ZNF787",0.0103479497051472
"3363","FOXO3","ZNF782",0.0103472872748049
"3365","ARID2","POU2AF1",0.010346736698227
"3367","ZBTB7A","PRDM8",0.010343182057177
"3368","PRDM8","EGR2",0.0103400363438072
"3369","USF2","MYBL2",0.0103394501423137
"3370","RELB","SRF",0.010338462573333
"3371","ZNF574","GTF3A",0.0103382999501099
"3372","SON","ZNF274",0.0103382103035532
"3373","ZNF569","ZNF148",0.0103366529213278
"3374","ZNF610","ZNF879",0.0103352466748209
"3375","E2F5","SETDB2",0.0103345101184124
"3376","ZNF280D","VEZF1",0.0103344176785821
"3377","ZNF410","ZBTB4",0.0103340473308099
"3378","ZNF10","TFDP1",0.0103310994493908
"3379","RLF","ARID5B",0.0103268111545253
"3380","GTF2IRD2B","ZNF215",0.0103253940889878
"3381","FOXM1","FOXO3",0.0103252437348746
"3382","IRF9","ZNF660",0.010325059320392
"3383","ZNF324","ZNF483",0.0103247570547445
"3384","AHR","CREM",0.0103245406663707
"3385","ZFY","ZXDC",0.0103238604900224
"3386","ZNF589","ZNF428",0.0103236165672351
"3387","ZNF207","CENPA",0.010323523290557
"3388","TBX21","HMGA1",0.0103224524502604
"3389","ZBTB32","VEZF1",0.0103214899258209
"3390","ZXDA","ELF1",0.0103207684854702
"3391","ZNF713","ZNF808",0.010319426062691
"3392","ZNF585B","ZNF292",0.010319048124462
"3394","ZNF585B","ELF1",0.0103183727144444
"3395","ZNF16","ZNF845",0.0103148063158589
"3397","MYCL","VENTX",0.0103122560218076
"3398","ZNF736","ZNF281",0.010310977428521
"3399","ZNF329","ZNF257",0.0103093046125268
"3400","NCOA2","MTERF4",0.0103063686929791
"3401","ZNF506","ZNF626",0.0103043851626269
"3402","ZNF607","TET2",0.0103040818691556
"3403","ETS1","ZNF107",0.0103036765154582
"3404","SNAPC5","ZNF414",0.0103036142377409
"3405","SRF","CLOCK",0.0103036069192563
"3406","ETS2","TCFL5",0.0103006814819135
"3407","ZNF616","CREM",0.0102995550178265
"3408","ZNF264","ZBTB9",0.0102989647747734
"3409","ZNF558","ZNF687",0.0102931928515775
"3410","ZNF850","MNT",0.0102906195964976
"3411","CREB1","ARID2",0.0102889335691807
"3412","ELF2","NFX1",0.0102886871818577
"3413","ZNF148","ZNF146",0.0102885771966243
"3414","ZNF888","HMGA1",0.0102883933294189
"3415","YBX3","ZBED1",0.0102849717143436
"3416","RARG","ZBTB4",0.0102838754042743
"3417","ZNF570","KDM5B",0.0102817830713953
"3418","ZFPM1","MYCL",0.0102809432651816
"3419","ZNF583","ZNF880",0.0102803731003393
"3420","NR1D1","ZNF83",0.0102803675112423
"3421","BRF2","TP73",0.0102797052601731
"3422","SP1","CTCF",0.0102775775613106
"3423","ELF2","TFEB",0.0102770257328127
"3424","ELK3","POU2AF1",0.0102752051146757
"3425","ZNF200","JDP2",0.0102729704816752
"3426","ZNF567","MYSM1",0.0102728610454806
"3427","USF2","CENPA",0.0102727116726924
"3428","STAT6","ZFY",0.0102724150181442
"3429","MYNN","E2F3",0.0102717398379531
"3430","ZNF585B","BAZ2A",0.0102703596780364
"3431","ZNF493","TGIF2",0.0102697945454614
"3432","ZNF792","YBX1",0.0102695058118182
"3433","ZNF154","BAZ2A",0.0102680656863704
"3434","MLX","ZFP2",0.0102643713733868
"3435","TGIF1","ZNF35",0.0102596186541675
"3436","MBD4","ZNF726",0.0102579710983866
"3437","HIC2","ARID5A",0.0102563759800707
"3438","POU2F1","JUND",0.0102563240798754
"3439","SP110","IKZF3",0.010252140016328
"3441","CREB1","MEF2C",0.0102494121912724
"3442","ZNF322","JUN",0.0102460988885587
"3443","LYL1","DNTTIP1",0.0102448646263242
"3444","ZBTB7B","IKZF3",0.0102403783328545
"3445","ZNF343","ZNF25",0.0102389196088413
"3446","SP110","YBX3",0.0102381718985749
"3448","ZNF660","ZNF688",0.010236865850427
"3449","KDM2B","ZNF277",0.010236446451311
"3450","TGIF1","MYCN",0.0102349836466534
"3451","ETS1","MTERF4",0.0102340011146541
"3453","MYPOP","ZNF607",0.0102334359956813
"3454","E2F1","EGR2",0.0102328508827812
"3455","PRMT3","MYBL2",0.0102322443731515
"3456","HOXB7","MYCN",0.0102308962509184
"3457","IRF1","IRF2",0.010226395655205
"3458","NR1H2","RBSN",0.0102258710262229
"3459","RREB1","ZNF726",0.0102252162880309
"3461","ZNF16","ZNF316",0.0102202845736173
"3462","ZNF518B","ZNF789",0.0102195733912528
"3463","ZNF668","SKOR1",0.0102145090177277
"3464","POU2AF1","STAT6",0.0102123089655511
"3465","EGR2","JAZF1",0.010210700284453
"3466","RUNX1","ATF7",0.0102106069603881
"3467","ZNF713","ZNF652",0.0102081607645648
"3469","GLMP","VENTX",0.0102072198121549
"3470","KLF15","KLF12",0.01020679187452
"3471","ZNF844","TSC22D1",0.0102058353085445
"3472","YBX3","ZHX1",0.010204439641427
"3473","ATMIN","ZNF225",0.0102037250612746
"3474","BHLHE40","ZNF318",0.0102036932787606
"3476","MTERF3","MXD3",0.0102029443599056
"3478","ZNF324","ZNF18",0.0102027501761763
"3480","ZNF548","NFXL1",0.0101972291738292
"3481","NRL","MYB",0.0101957462399463
"3482","ZNF416","FLI1",0.0101956528606431
"3483","ZBTB6","SNAI3",0.0101955434951291
"3484","ZNF852","SMYD3",0.0101951661706858
"3485","SP2","ZNF737",0.0101949974484701
"3486","ZHX2","KLF3",0.0101944092684795
"3487","ZNF624","ZNF483",0.010193466015738
"3488","TBPL1","ZNF487",0.0101928583119428
"3489","ZNF852","DR1",0.0101924417079815
"3490","TTF1","IRF1",0.010192409699132
"3491","ZNF623","ZNF225",0.0101920400172781
"3492","RBAK","ZNF367",0.0101908118877984
"3493","LYL1","SNAPC5",0.0101899990659932
"3494","CAMTA1","ZNF367",0.0101892507540145
"3495","USF2","FOXM1",0.0101891399262833
"3496","ZBTB2","ZBTB49",0.010188182693984
"3497","ZNF260","ZNF83",0.0101880108631553
"3499","ZNF282","ZNF699",0.0101872854935858
"3500","TFDP1","SKI",0.0101871570779543
"3501","ELF2","ZKSCAN8",0.0101864607683802
"3502","MEF2D","TCF7L2",0.0101854465070837
"3503","PHF20","ZNF789",0.010183833292157
"3504","THAP8","GPBP1L1",0.0101831316892382
"3505","AKNA","POU2F2",0.0101830536441837
"3506","MEF2C","ZNF107",0.010182821742153
"3508","AKNA","ZKSCAN1",0.0101810163847836
"3509","ZNF451","MEF2A",0.0101809229427069
"3510","IRF9","SATB1",0.0101807012819525
"3511","ZBTB18","POU2AF1",0.0101804119291285
"3512","ATF5","TOPORS",0.0101802552813319
"3513","ADNP","ZNF281",0.0101783226535699
"3514","ZNF667","ZNF236",0.0101777112029158
"3515","ETS1","ZNF445",0.0101757872507353
"3516","LCOR","TFEC",0.0101737758092695
"3517","ZNF71","PBX2",0.0101736815403948
"3518","MXI1","ZNF410",0.0101726168484346
"3519","ESRRA","SETDB1",0.0101700571046305
"3520","ZNF33A","E2F3",0.0101685848553103
"3521","NME2","ZNF430",0.010166708150102
"3522","ZNF165","KLF10",0.0101659045947893
"3524","ZNF322","ZNF354C",0.0101636700317981
"3525","ZNF737","GTF2I",0.0101636265277639
"3526","ZBTB32","NR2C2",0.0101621969079338
"3527","ZNF140","RELB",0.0101619120757961
"3528","ETS1","LIN54",0.0101602720391595
"3530","ZNF773","ZMAT1",0.0101585809810273
"3531","CEBPD","RELA",0.0101579540268211
"3532","XBP1","SNAI3",0.0101574544119659
"3533","ZNF395","ZNF700",0.0101574531224651
"3534","ADNP","IRF4",0.0101569329463307
"3535","TRAFD1","TFE3",0.0101557872476671
"3536","RARG","E2F1",0.0101548375971638
"3537","STAT5B","ZNF562",0.010153743561761
"3538","ELF2","PRDM2",0.0101533545327438
"3539","ZNF678","ZNF736",0.010152884913218
"3540","ZNF322","ZNF131",0.0101519034119351
"3541","ZNF101","RARG",0.010151752902476
"3542","MBD1","ATF4",0.0101513719135836
"3543","ZNF91","JUNB",0.0101502447323941
"3544","ZNF429","CARF",0.0101499199384743
"3545","ZNF24","SP4",0.0101487310219409
"3546","ZNF830","CEBPB",0.0101468527843361
"3547","ZNF281","USF2",0.010145741296723
"3548","ZNF432","ZNF91",0.0101453276043097
"3549","TTF1","ZNF852",0.0101452032252572
"3550","ZNF154","ZNF646",0.0101445272468168
"3551","ZBTB25","SRCAP",0.0101437061224261
"3552","ZBTB2","GMEB2",0.0101433833257381
"3553","DRAP1","VENTX",0.0101430668530945
"3554","NCOA1","IRF4",0.0101398640110128
"3555","BHLHE40","GLMP",0.010139701422795
"3556","ZNF382","ZNF544",0.0101395382671444
"3557","WIZ","ZNF780A",0.0101379854010818
"3558","HIC2","ALX3",0.0101376474429221
"3559","ZNF296","ZFP2",0.0101362178034494
"3560","ZNF585A","ZNF286B",0.0101291129871317
"3561","ATF5","KDM2A",0.0101278423806596
"3562","ZFP62","STAT4",0.010127459269574
"3563","ZNF681","SMYD3",0.0101268483488418
"3564","ATMIN","ZNF710",0.0101256851830815
"3566","SKI","ZNF710",0.0101226793312022
"3567","ADNP","TBX21",0.0101223259430004
"3568","CHCHD3","PBX3",0.010120267569852
"3569","ZNF718","CREB3L2",0.0101200004263877
"3570","ZNF689","ZNF829",0.0101193959248558
"3571","ZNF107","ZNF706",0.0101189266958319
"3572","IKZF2","SON",0.0101178203343132
"3573","ETS1","ZNF358",0.0101174744889276
"3574","NME2","ZNF367",0.0101158158805933
"3575","ZBTB25","ZNF83",0.0101142338120612
"3576","TBP","ZNF525",0.0101135879969121
"3577","NRL","ZNF770",0.0101134860784377
"3578","ZNF416","KLF7",0.0101121836015409
"3579","ZNF567","CENPX",0.0101104714397883
"3580","ZFP3","EGR2",0.0101095086273253
"3581","ATF6","FOXJ3",0.0101086573099635
"3582","ZKSCAN4","ZNF248",0.0101075977090767
"3583","ZNF165","NR4A2",0.0101061812610901
"3584","MNT","KLF4",0.0101052392096221
"3585","LIN54","ZNF362",0.0101051821121541
"3586","PRMT3","CENPA",0.0101036653281844
"3587","DMTF1","ZNF609",0.0101010233244293
"3588","ZNF24","MTERF4",0.010099862104399
"3589","ZNF718","ZNF654",0.0100992804861571
"3590","LYL1","ZNF91",0.0100990267204096
"3591","CHAMP1","ZNF428",0.0100985938267227
"3592","ZNF718","ZNF646",0.0100962173852098
"3593","ELF2","CREM",0.0100941258512048
"3594","PRDM2","SP3",0.0100938893397591
"3596","TIGD6","TFDP2",0.0100851751105592
"3597","MEF2C","ZNF646",0.0100840668875747
"3598","ZNF718","ZNF546",0.0100838423306869
"3599","SCMH1","GTF2IRD2",0.0100834336817616
"3600","ZNF814","ZBTB34",0.0100832580804633
"3601","ARID5A","IRF5",0.0100828732993414
"3602","ZNF3","NKX3-1",0.0100826981755273
"3603","ZNF616","FEZF2",0.0100821116951714
"3604","ZNF827","E2F2",0.0100815235182192
"3605","ZBTB25","ZNF33B",0.0100802913871175
"3606","ZNF154","ZNF8",0.0100795072883234
"3607","ZNF395","SMAD4",0.0100784227549593
"3608","CREB3L2","YBX1",0.0100782928472303
"3609","ZNF530","TP73",0.0100777603778787
"3610","SMAD4","BACH2",0.010077010782243
"3611","KLF2","ZNF514",0.0100762223905842
"3612","TFEC","ZNF267",0.0100749880245772
"3613","ZNF282","CASZ1",0.0100743624585677
"3614","NR2C1","RELA",0.0100725418392985
"3615","NRL","RREB1",0.0100704532276384
"3616","NR3C1","NFE2L2",0.0100701932917996
"3617","NR3C1","HSF5",0.0100699356725197
"3618","DNTTIP1","ZNF708",0.0100697793641061
"3619","C11orf95","DMTF1",0.0100687289000821
"3620","CEBPA","PA2G4",0.0100672344599949
"3621","STAT5B","ZNF280B",0.0100662152718651
"3622","NFE2L1","HIF1A",0.0100657313182644
"3623","YBX1","CENPA",0.0100649614814983
"3624","CENPB","ARID5A",0.0100644272194892
"3626","RXRB","ZNF594",0.0100627253585404
"3627","ARID3A","SREBF1",0.0100616299947753
"3628","ZNF624","GABPA",0.0100615329406941
"3629","ZNF273","ZNF467",0.0100597095575638
"3630","NRL","ZNF587",0.0100591629013768
"3631","ETS1","ZBTB33",0.0100552126664059
"3633","ZNF84","ZNF280C",0.0100523340054078
"3634","SP110","ZNF107",0.0100517735108646
"3635","ZNF107","ZNF554",0.0100513055683568
"3636","MLXIP","FOXJ2",0.0100511653433098
"3637","PURA","ZNF653",0.0100490564730169
"3639","ZNF566","NFATC1",0.0100468492186562
"3640","ZNF473","SKI",0.0100459333020217
"3641","PRDM16","ZNF200",0.0100446129281045
"3642","ZNF675","KLF2",0.0100414489413265
"3643","ZNF284","ARID5A",0.0100413296712294
"3644","PRDM2","ARID2",0.010041256403749
"3645","ZNF568","NFIC",0.0100397997646429
"3646","ZNF780A","ADNP2",0.0100386789396621
"3647","RXRA","MEF2D",0.0100379975875554
"3649","E2F5","FOXO1",0.0100378824952113
"3651","AKNA","ZNF431",0.0100363648114256
"3652","ZNF675","ZNF292",0.0100356376770914
"3653","ETS1","JUND",0.010034853571426
"3654","ZNF706","TFEB",0.0100339830163521
"3655","ZFP82","SREBF1",0.010033246189836
"3656","ZNF253","ZNF275",0.0100325352231297
"3657","ZNF165","HIVEP1",0.0100296707607589
"3658","ZNF782","MYNN",0.010027918326174
"3659","MEF2C","MBD3",0.010027607538488
"3660","GTF2IRD2","ATF5",0.0100273405503678
"3663","MYSM1","GATAD2B",0.0100242723879606
"3664","ZBTB32","ZBTB1",0.0100235644060031
"3665","MEF2B","ZNF880",0.0100231003240373
"3666","ZNF404","AKAP8L",0.0100220073081016
"3668","BAZ2A","PRDM10",0.0100185942298478
"3669","RORA","ZNF708",0.010017666600284
"3670","PURA","ZNF579",0.0100162210321773
"3671","ZXDC","KLF6",0.0100153754322652
"3672","ZNF233","ZNF316",0.0100147911788027
"3673","RXRA","ELF2",0.0100118425533535
"3674","CAMTA2","TCF3",0.0100102140822825
"3675","IKZF3","TCF4",0.0100083204608552
"3676","C11orf95","JDP2",0.0100071058605887
"3677","ZXDC","MAF",0.0100044059243581
"3678","ZBTB49","ZNF490",0.010003932864703
"3679","KLF9","ZNF70",0.0100026993889873
"3681","ZNF182","IKZF1",0.0100004571159144
"3682","CAMTA1","ZNF507",0.0100003563645175
"3683","TGIF2","MYNN",0.0100002873263467
